,time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
255,2022-09-14T00:00:00.0000000Z,2022-09-15T00:00:00.0000000Z,2022-09-14T00:00:00.5340000Z,2022-09-14T23:59:59.9770000Z,0.078046,0.081038,0.077421,0.080993,136249.40039999998,408482
256,2022-09-15T00:00:00.0000000Z,2022-09-16T00:00:00.0000000Z,2022-09-15T00:00:00.1800000Z,2022-09-15T23:59:59.9460000Z,0.080993,0.0817,0.074273,0.074748,211206.2466,745953
257,2022-09-16T00:00:00.0000000Z,2022-09-17T00:00:00.0000000Z,2022-09-16T00:00:00.2160000Z,2022-09-16T23:59:59.0890000Z,0.074747,0.074963,0.072272,0.072413,113518.51229999999,446180
258,2022-09-17T00:00:00.0000000Z,2022-09-18T00:00:00.0000000Z,2022-09-17T00:00:00.7540000Z,2022-09-17T23:59:58.5280000Z,0.072413,0.073473,0.071328,0.073028,94319.04240000003,271464
259,2022-09-18T00:00:00.0000000Z,2022-09-19T00:00:00.0000000Z,2022-09-18T00:00:00.1460000Z,2022-09-18T23:59:57.4390000Z,0.073032,0.073057,0.068117,0.068721,107924.25440000002,326972
260,2022-09-19T00:00:00.0000000Z,2022-09-20T00:00:00.0000000Z,2022-09-19T00:00:00.1210000Z,2022-09-19T23:59:55.2840000Z,0.068723,0.070977,0.068331,0.070432,118105.50479999997,479654
261,2022-09-20T00:00:00.0000000Z,2022-09-21T00:00:00.0000000Z,2022-09-20T00:00:05.9980000Z,2022-09-20T23:59:59.9250000Z,0.070432,0.07175,0.06967,0.070096,94453.50899999998,349851
262,2022-09-21T00:00:00.0000000Z,2022-09-22T00:00:00.0000000Z,2022-09-21T00:00:00.2190000Z,2022-09-21T23:59:58.6270000Z,0.070094,0.071351,0.067085,0.067493,122539.32399999998,395758
263,2022-09-22T00:00:00.0000000Z,2022-09-23T00:00:00.0000000Z,2022-09-22T00:00:00.0540000Z,2022-09-22T23:59:59.9930000Z,0.067489,0.069145,0.066615,0.068363,112931.22750000004,298574
264,2022-09-23T00:00:00.0000000Z,2022-09-24T00:00:00.0000000Z,2022-09-23T00:00:00.3360000Z,2022-09-23T23:59:54.7670000Z,0.068363,0.069985,0.067956,0.068807,95573.6441,345812
265,2022-09-24T00:00:00.0000000Z,2022-09-25T00:00:00.0000000Z,2022-09-24T00:00:02.2740000Z,2022-09-24T23:59:59.8110000Z,0.068808,0.070522,0.068583,0.069605,65955.6931,224423
266,2022-09-25T00:00:00.0000000Z,2022-09-26T00:00:00.0000000Z,2022-09-25T00:00:00.0270000Z,2022-09-25T23:59:59.7760000Z,0.069606,0.069885,0.067897,0.068834,71336.0817,222221
267,2022-09-26T00:00:00.0000000Z,2022-09-27T00:00:00.0000000Z,2022-09-26T00:00:00.0590000Z,2022-09-26T23:59:58.1910000Z,0.068833,0.069667,0.068226,0.069505,86355.08829999999,275490
268,2022-09-27T00:00:00.0000000Z,2022-09-28T00:00:00.0000000Z,2022-09-27T00:00:00.1740000Z,2022-09-27T23:59:59.1680000Z,0.069503,0.069972,0.068201,0.069609,129694.31099999999,356404
269,2022-09-28T00:00:00.0000000Z,2022-09-29T00:00:00.0000000Z,2022-09-28T00:00:00.2560000Z,2022-09-28T23:59:58.4520000Z,0.06961,0.069869,0.06755,0.068884,137014.3308,404236
270,2022-09-29T00:00:00.0000000Z,2022-09-30T00:00:00.0000000Z,2022-09-29T00:00:00.3180000Z,2022-09-29T23:59:54.3620000Z,0.068884,0.069187,0.068077,0.068188,113191.5148,324984
271,2022-09-30T00:00:00.0000000Z,2022-10-01T00:00:00.0000000Z,2022-09-30T00:00:02.6850000Z,2022-09-30T23:59:56.8050000Z,0.068189,0.069088,0.067598,0.068412,143320.6413,345607
272,2022-10-01T00:00:00.0000000Z,2022-10-02T00:00:00.0000000Z,2022-10-01T00:00:00.6010000Z,2022-10-01T23:59:58.5430000Z,0.068413,0.069002,0.06782,0.067929,55994.7536,164676
273,2022-10-02T00:00:00.0000000Z,2022-10-03T00:00:00.0000000Z,2022-10-02T00:00:07.0980000Z,2022-10-02T23:59:59.9480000Z,0.067929,0.068144,0.066925,0.066996,59803.3215,175854
274,2022-10-03T00:00:00.0000000Z,2022-10-04T00:00:00.0000000Z,2022-10-03T00:00:01.0180000Z,2022-10-03T23:59:59.5130000Z,0.066996,0.068259,0.066614,0.06741,88578.26789999999,232926
275,2022-10-04T00:00:00.0000000Z,2022-10-05T00:00:00.0000000Z,2022-10-04T00:00:00.2920000Z,2022-10-04T23:59:58.0990000Z,0.067409,0.068,0.066717,0.066941,109752.1625,249343
276,2022-10-05T00:00:00.0000000Z,2022-10-06T00:00:00.0000000Z,2022-10-05T00:00:01.4870000Z,2022-10-05T23:59:52.7970000Z,0.066941,0.067385,0.06635,0.067077,100072.7757,230356
277,2022-10-06T00:00:00.0000000Z,2022-10-07T00:00:00.0000000Z,2022-10-06T00:00:01.2530000Z,2022-10-06T23:59:59.3090000Z,0.067078,0.068265,0.066939,0.067743,118216.94209999999,244023
278,2022-10-07T00:00:00.0000000Z,2022-10-08T00:00:00.0000000Z,2022-10-07T00:00:01.0540000Z,2022-10-07T23:59:59.9910000Z,0.067742,0.068339,0.067478,0.068149,100751.1163,204423
279,2022-10-08T00:00:00.0000000Z,2022-10-09T00:00:00.0000000Z,2022-10-08T00:00:00.5390000Z,2022-10-08T23:59:54.7510000Z,0.068149,0.068428,0.067638,0.067745,63753.52840000001,138524
280,2022-10-09T00:00:00.0000000Z,2022-10-10T00:00:00.0000000Z,2022-10-09T00:00:01.5760000Z,2022-10-09T23:59:59.7940000Z,0.067745,0.068055,0.067511,0.068055,58461.463899999995,125250
281,2022-10-10T00:00:00.0000000Z,2022-10-11T00:00:00.0000000Z,2022-10-10T00:00:00.1200000Z,2022-10-10T23:59:59.9730000Z,0.068055,0.068559,0.067373,0.067432,106835.57179999999,189691
282,2022-10-11T00:00:00.0000000Z,2022-10-12T00:00:00.0000000Z,2022-10-11T00:00:00.2910000Z,2022-10-11T23:59:58.1080000Z,0.067432,0.067692,0.066868,0.067155,91692.0174,174426
283,2022-10-12T00:00:00.0000000Z,2022-10-13T00:00:00.0000000Z,2022-10-12T00:00:00.2740000Z,2022-10-12T23:59:38.3190000Z,0.067155,0.068079,0.067028,0.067581,67116.4692,135551
284,2022-10-13T00:00:00.0000000Z,2022-10-14T00:00:00.0000000Z,2022-10-13T00:00:00.3820000Z,2022-10-13T23:59:57.9330000Z,0.067581,0.067989,0.065536,0.066432,128351.44249999999,269471
285,2022-10-14T00:00:00.0000000Z,2022-10-15T00:00:00.0000000Z,2022-10-14T00:00:00.0880000Z,2022-10-14T23:59:53.8980000Z,0.066432,0.067894,0.06633,0.067607,100745.0968,198989
286,2022-10-15T00:00:00.0000000Z,2022-10-16T00:00:00.0000000Z,2022-10-15T00:00:00.7370000Z,2022-10-15T23:59:54.8750000Z,0.067607,0.067762,0.066533,0.066855,58696.246300000006,116815
287,2022-10-16T00:00:00.0000000Z,2022-10-17T00:00:00.0000000Z,2022-10-16T00:00:03.9410000Z,2022-10-16T23:59:49.0480000Z,0.066855,0.067946,0.066837,0.067799,58879.0988,118065
288,2022-10-17T00:00:00.0000000Z,2022-10-18T00:00:00.0000000Z,2022-10-17T00:00:00.2380000Z,2022-10-17T23:59:46.4130000Z,0.0678,0.068271,0.06754,0.068105,88492.9995,162350
289,2022-10-18T00:00:00.0000000Z,2022-10-19T00:00:00.0000000Z,2022-10-18T00:00:00.2400000Z,2022-10-18T23:59:57.5290000Z,0.068105,0.068435,0.067114,0.067806,95624.78839999999,182372
290,2022-10-19T00:00:00.0000000Z,2022-10-20T00:00:00.0000000Z,2022-10-19T00:00:00.1520000Z,2022-10-19T23:59:59.9970000Z,0.067808,0.067934,0.06706,0.067208,67083.8109,144290
291,2022-10-20T00:00:00.0000000Z,2022-10-21T00:00:00.0000000Z,2022-10-20T00:00:00.0690000Z,2022-10-20T23:59:49.5350000Z,0.067208,0.06794,0.067055,0.067362,68201.9315,148580
292,2022-10-21T00:00:00.0000000Z,2022-10-22T00:00:00.0000000Z,2022-10-21T00:00:00.2690000Z,2022-10-21T23:59:50.4750000Z,0.067361,0.068058,0.0671,0.06783,79092.37039999999,158059
293,2022-10-22T00:00:00.0000000Z,2022-10-23T00:00:00.0000000Z,2022-10-22T00:00:00.3070000Z,2022-10-22T23:58:49.4420000Z,0.067831,0.068609,0.067667,0.068403,47173.06300000001,97903
294,2022-10-23T00:00:00.0000000Z,2022-10-24T00:00:00.0000000Z,2022-10-23T00:00:06.1510000Z,2022-10-23T23:59:50.7910000Z,0.068404,0.069819,0.068033,0.069709,74238.899,143273
295,2022-10-24T00:00:00.0000000Z,2022-10-25T00:00:00.0000000Z,2022-10-24T00:00:00.7000000Z,2022-10-24T23:59:53.3370000Z,0.06971,0.06999,0.069,0.069513,118219.5063,204173
296,2022-10-25T00:00:00.0000000Z,2022-10-26T00:00:00.0000000Z,2022-10-25T00:00:00.3040000Z,2022-10-25T23:59:58.7680000Z,0.069513,0.07545,0.069345,0.072686,166184.27819999994,381471
297,2022-10-26T00:00:00.0000000Z,2022-10-27T00:00:00.0000000Z,2022-10-26T00:00:00.1980000Z,2022-10-26T23:59:59.4190000Z,0.072688,0.075939,0.072652,0.075394,174504.33130000002,372469
298,2022-10-27T00:00:00.0000000Z,2022-10-28T00:00:00.0000000Z,2022-10-27T00:00:00.1050000Z,2022-10-27T23:59:52.3800000Z,0.075394,0.076072,0.074406,0.074609,106646.45329999996,269900
299,2022-10-28T00:00:00.0000000Z,2022-10-29T00:00:00.0000000Z,2022-10-28T00:00:00.2200000Z,2022-10-28T23:59:48.1850000Z,0.074607,0.075965,0.073952,0.075485,96254.51359999999,246721
300,2022-10-29T00:00:00.0000000Z,2022-10-30T00:00:00.0000000Z,2022-10-29T00:00:01.5000000Z,2022-10-29T23:59:59.2920000Z,0.075484,0.079278,0.075274,0.077834,123581.8817,287118
301,2022-10-30T00:00:00.0000000Z,2022-10-31T00:00:00.0000000Z,2022-10-30T00:00:00.9520000Z,2022-10-30T23:59:58.4150000Z,0.077834,0.078388,0.076613,0.077114,71530.5349,189220
302,2022-10-31T00:00:00.0000000Z,2022-11-01T00:00:00.0000000Z,2022-10-31T00:00:00.0850000Z,2022-10-31T23:59:56.4280000Z,0.077113,0.078548,0.076092,0.076744,100735.41249999999,252534
303,2022-11-01T00:00:00.0000000Z,2022-11-02T00:00:00.0000000Z,2022-11-01T00:00:01.2830000Z,2022-11-01T23:59:59.8780000Z,0.076744,0.07797,0.076706,0.077075,79528.1457,211124
304,2022-11-02T00:00:00.0000000Z,2022-11-03T00:00:00.0000000Z,2022-11-02T00:00:00.0870000Z,2022-11-02T23:59:59.2260000Z,0.077074,0.078171,0.074676,0.075357,128230.44310000002,315844
305,2022-11-03T00:00:00.0000000Z,2022-11-04T00:00:00.0000000Z,2022-11-03T00:00:00.2470000Z,2022-11-03T23:59:52.8000000Z,0.075356,0.076579,0.075292,0.075772,71481.69080000001,193684
306,2022-11-04T00:00:00.0000000Z,2022-11-05T00:00:00.0000000Z,2022-11-04T00:00:00.2210000Z,2022-11-04T23:59:56.3420000Z,0.07577,0.078889,0.07572,0.077787,111039.40039999998,275789
307,2022-11-05T00:00:00.0000000Z,2022-11-06T00:00:00.0000000Z,2022-11-05T00:00:00.8890000Z,2022-11-05T23:59:59.3070000Z,0.077786,0.078041,0.076309,0.076379,63630.4303,178150
308,2022-11-06T00:00:00.0000000Z,2022-11-07T00:00:00.0000000Z,2022-11-06T00:00:58.6640000Z,2022-11-06T23:59:59.5970000Z,0.076322,0.076935,0.074881,0.07502,69296.0844,178024
309,2022-11-07T00:00:00.0000000Z,2022-11-08T00:00:00.0000000Z,2022-11-07T00:00:00.0960000Z,2022-11-07T23:59:59.4920000Z,0.07502,0.077084,0.074927,0.076153,100596.3932,240623
310,2022-11-08T00:00:00.0000000Z,2022-11-09T00:00:00.0000000Z,2022-11-08T00:00:00.1460000Z,2022-11-08T23:59:57.7930000Z,0.076158,0.07714,0.071195,0.071965,300151.5155,664575
311,2022-11-09T00:00:00.0000000Z,2022-11-10T00:00:00.0000000Z,2022-11-09T00:00:00.1870000Z,2022-11-09T23:59:59.9870000Z,0.071965,0.072218,0.066,0.069253,358801.10850000003,788336
312,2022-11-10T00:00:00.0000000Z,2022-11-11T00:00:00.0000000Z,2022-11-10T00:00:00.0290000Z,2022-11-10T23:59:59.9970000Z,0.069269,0.075638,0.068824,0.073828,289429.0351,732066
313,2022-11-11T00:00:00.0000000Z,2022-11-12T00:00:00.0000000Z,2022-11-11T00:00:00.0250000Z,2022-11-11T23:59:59.9560000Z,0.073828,0.076133,0.072133,0.075563,190847.87909999993,518031
314,2022-11-12T00:00:00.0000000Z,2022-11-13T00:00:00.0000000Z,2022-11-12T00:00:00.0460000Z,2022-11-12T23:59:57.9970000Z,0.075563,0.075946,0.074285,0.07479,74941.1948,227242
315,2022-11-13T00:00:00.0000000Z,2022-11-14T00:00:00.0000000Z,2022-11-13T00:00:03.0440000Z,2022-11-13T23:59:59.8890000Z,0.07479,0.075502,0.07358,0.074803,81857.15199999999,222991
316,2022-11-14T00:00:00.0000000Z,2022-11-15T00:00:00.0000000Z,2022-11-14T00:00:00.0560000Z,2022-11-14T23:59:59.4530000Z,0.074803,0.07552,0.073589,0.074792,115945.7535,331084
317,2022-11-15T00:00:00.0000000Z,2022-11-16T00:00:00.0000000Z,2022-11-15T00:00:00.3340000Z,2022-11-15T23:59:59.2780000Z,0.074793,0.075579,0.07367,0.074168,89320.88230000003,250902
318,2022-11-16T00:00:00.0000000Z,2022-11-17T00:00:00.0000000Z,2022-11-16T00:00:02.5080000Z,2022-11-16T23:59:57.3280000Z,0.074168,0.074857,0.072353,0.072993,89619.452,249903
319,2022-11-17T00:00:00.0000000Z,2022-11-18T00:00:00.0000000Z,2022-11-17T00:00:08.7820000Z,2022-11-17T23:59:59.9950000Z,0.072993,0.07337,0.071707,0.071913,86185.18909999999,234949
320,2022-11-18T00:00:00.0000000Z,2022-11-19T00:00:00.0000000Z,2022-11-18T00:00:00.0930000Z,2022-11-18T23:59:57.7510000Z,0.071913,0.07297,0.071595,0.072614,55965.479400000004,138972
321,2022-11-19T00:00:00.0000000Z,2022-11-20T00:00:00.0000000Z,2022-11-19T00:00:01.6970000Z,2022-11-19T23:59:57.7050000Z,0.072613,0.073333,0.072347,0.072908,29202.421899999994,84644
322,2022-11-20T00:00:00.0000000Z,2022-11-21T00:00:00.0000000Z,2022-11-20T00:00:00.0570000Z,2022-11-20T23:59:59.8740000Z,0.072909,0.073223,0.069827,0.070162,99646.0596,223850
323,2022-11-21T00:00:00.0000000Z,2022-11-22T00:00:00.0000000Z,2022-11-21T00:00:00.0780000Z,2022-11-21T23:59:59.1010000Z,0.070162,0.070776,0.068536,0.070178,144132.0946,315936
324,2022-11-22T00:00:00.0000000Z,2022-11-23T00:00:00.0000000Z,2022-11-22T00:00:04.2490000Z,2022-11-22T23:59:58.4980000Z,0.070177,0.070544,0.06868,0.070222,101092.75200000001,219872
325,2022-11-23T00:00:00.0000000Z,2022-11-24T00:00:00.0000000Z,2022-11-23T00:00:02.0470000Z,2022-11-23T23:59:59.3580000Z,0.070222,0.071587,0.069551,0.07134,91837.0027,201206
326,2022-11-24T00:00:00.0000000Z,2022-11-25T00:00:00.0000000Z,2022-11-24T00:00:01.7880000Z,2022-11-24T23:59:59.2460000Z,0.07134,0.072831,0.0713,0.072514,75736.76659999999,161199
327,2022-11-25T00:00:00.0000000Z,2022-11-26T00:00:00.0000000Z,2022-11-25T00:00:09.9200000Z,2022-11-25T23:59:56.2900000Z,0.072514,0.07277,0.07143,0.072576,67688.3456,141971
328,2022-11-26T00:00:00.0000000Z,2022-11-27T00:00:00.0000000Z,2022-11-26T00:00:02.6070000Z,2022-11-26T23:59:59.2180000Z,0.072576,0.073988,0.072483,0.073236,68683.1312,142566
329,2022-11-27T00:00:00.0000000Z,2022-11-28T00:00:00.0000000Z,2022-11-27T00:00:01.5630000Z,2022-11-27T23:59:59.8200000Z,0.07325,0.073746,0.072444,0.072662,42166.1137,97994
330,2022-11-28T00:00:00.0000000Z,2022-11-29T00:00:00.0000000Z,2022-11-28T00:00:00.2670000Z,2022-11-28T23:59:58.9100000Z,0.072661,0.07278,0.071583,0.072033,58587.479900000006,150077
331,2022-11-29T00:00:00.0000000Z,2022-11-30T00:00:00.0000000Z,2022-11-29T00:00:02.8580000Z,2022-11-29T23:59:54.0360000Z,0.072032,0.074335,0.071801,0.073989,86486.29230000002,180338
332,2022-11-30T00:00:00.0000000Z,2022-12-01T00:00:00.0000000Z,2022-11-30T00:00:00.5730000Z,2022-11-30T23:59:59.9610000Z,0.073989,0.076014,0.073824,0.07543,76523.5488,160018
333,2022-12-01T00:00:00.0000000Z,2022-12-02T00:00:00.0000000Z,2022-12-01T00:00:00.7140000Z,2022-12-01T23:59:58.6050000Z,0.07543,0.0755,0.074424,0.075178,40904.8485,82506
334,2022-12-02T00:00:00.0000000Z,2022-12-03T00:00:00.0000000Z,2022-12-02T00:00:03.4290000Z,2022-12-02T23:59:59.3840000Z,0.075178,0.076055,0.075047,0.07579,50124.9369,131421
335,2022-12-03T00:00:00.0000000Z,2022-12-04T00:00:00.0000000Z,2022-12-03T00:00:03.4500000Z,2022-12-03T23:59:59.9270000Z,0.07579,0.076097,0.073322,0.073476,59164.0444,139787
336,2022-12-04T00:00:00.0000000Z,2022-12-05T00:00:00.0000000Z,2022-12-04T00:00:00.7690000Z,2022-12-04T23:59:58.6090000Z,0.073476,0.074957,0.073429,0.074791,56393.395699999994,131020
337,2022-12-05T00:00:00.0000000Z,2022-12-06T00:00:00.0000000Z,2022-12-05T00:00:00.0690000Z,2022-12-05T23:59:57.3170000Z,0.074791,0.075306,0.07374,0.074238,63967.16490000001,159082
338,2022-12-06T00:00:00.0000000Z,2022-12-07T00:00:00.0000000Z,2022-12-06T00:00:00.0810000Z,2022-12-06T23:59:55.8830000Z,0.074228,0.07456,0.073395,0.074392,42093.0871,94982
339,2022-12-07T00:00:00.0000000Z,2022-12-08T00:00:00.0000000Z,2022-12-07T00:00:02.3570000Z,2022-12-07T23:59:55.5780000Z,0.074392,0.07452,0.072819,0.073131,41975.09,96434
340,2022-12-08T00:00:00.0000000Z,2022-12-09T00:00:00.0000000Z,2022-12-08T00:00:02.8350000Z,2022-12-08T23:59:56.1600000Z,0.07313,0.074751,0.072803,0.074324,43942.20369999999,93823
341,2022-12-09T00:00:00.0000000Z,2022-12-10T00:00:00.0000000Z,2022-12-09T00:00:00.2440000Z,2022-12-09T23:59:57.0810000Z,0.074322,0.074851,0.073566,0.073726,49270.213500000005,80451
342,2022-12-10T00:00:00.0000000Z,2022-12-11T00:00:00.0000000Z,2022-12-10T00:00:00.1500000Z,2022-12-10T23:59:55.4210000Z,0.073725,0.07449,0.073612,0.073943,20179.826900000004,40364
343,2022-12-11T00:00:00.0000000Z,2022-12-12T00:00:00.0000000Z,2022-12-11T00:00:02.7470000Z,2022-12-11T23:59:59.5510000Z,0.073944,0.074415,0.0735,0.073911,16318.801,36226
344,2022-12-12T00:00:00.0000000Z,2022-12-13T00:00:00.0000000Z,2022-12-12T00:00:01.5770000Z,2022-12-12T23:59:56.9100000Z,0.073911,0.07434,0.073407,0.074105,29440.3126,63881
345,2022-12-13T00:00:00.0000000Z,2022-12-14T00:00:00.0000000Z,2022-12-13T00:00:00.5700000Z,2022-12-13T23:59:57.1980000Z,0.074104,0.075,0.073308,0.074278,58078.268200000006,109804
346,2022-12-14T00:00:00.0000000Z,2022-12-15T00:00:00.0000000Z,2022-12-14T00:00:01.5430000Z,2022-12-14T23:59:54.9870000Z,0.074277,0.074468,0.07297,0.07347,37926.43699999999,64364
347,2022-12-15T00:00:00.0000000Z,2022-12-16T00:00:00.0000000Z,2022-12-15T00:00:00.1270000Z,2022-12-15T23:59:40.4610000Z,0.07345,0.073464,0.072555,0.07295,33060.6295,49400
348,2022-12-16T00:00:00.0000000Z,2022-12-17T00:00:00.0000000Z,2022-12-16T00:00:00.8040000Z,2022-12-16T23:59:59.4890000Z,0.072961,0.073194,0.069901,0.070175,61453.7776,110491
349,2022-12-17T00:00:00.0000000Z,2022-12-18T00:00:00.0000000Z,2022-12-17T00:00:00.5160000Z,2022-12-17T23:59:49.1720000Z,0.070174,0.070939,0.070033,0.070754,24308.0751,38986
350,2022-12-18T00:00:00.0000000Z,2022-12-19T00:00:00.0000000Z,2022-12-18T00:00:01.2810000Z,2022-12-18T23:59:52.4860000Z,0.070753,0.071219,0.07028,0.070664,20331.9245,39307
351,2022-12-19T00:00:00.0000000Z,2022-12-20T00:00:00.0000000Z,2022-12-19T00:00:04.9410000Z,2022-12-19T23:59:57.4740000Z,0.070664,0.071184,0.070447,0.071026,20955.788899999996,38213
352,2022-12-20T00:00:00.0000000Z,2022-12-21T00:00:00.0000000Z,2022-12-20T00:00:01.1120000Z,2022-12-20T23:59:58.7450000Z,0.071026,0.07235,0.070934,0.072026,57593.1697,119763
353,2022-12-21T00:00:00.0000000Z,2022-12-22T00:00:00.0000000Z,2022-12-21T00:00:01.5320000Z,2022-12-21T23:59:57.4600000Z,0.072025,0.072266,0.071704,0.072139,41735.192500000005,84588
354,2022-12-22T00:00:00.0000000Z,2022-12-23T00:00:00.0000000Z,2022-12-22T00:00:00.7930000Z,2022-12-22T23:59:52.6410000Z,0.072139,0.073493,0.071193,0.072385,56748.20880000001,128743
355,2022-12-23T00:00:00.0000000Z,2022-12-24T00:00:00.0000000Z,2022-12-23T00:00:03.9690000Z,2022-12-23T23:59:56.6580000Z,0.072384,0.07281,0.07228,0.072708,51648.4472,90923
356,2022-12-24T00:00:00.0000000Z,2022-12-25T00:00:00.0000000Z,2022-12-24T00:00:02.4580000Z,2022-12-24T23:59:58.2100000Z,0.072708,0.072792,0.072267,0.072489,25369.903200000004,55428
357,2022-12-25T00:00:00.0000000Z,2022-12-26T00:00:00.0000000Z,2022-12-25T00:00:07.9330000Z,2022-12-25T23:59:59.9720000Z,0.072489,0.072651,0.071493,0.072399,33816.1167,76720
358,2022-12-26T00:00:00.0000000Z,2022-12-27T00:00:00.0000000Z,2022-12-26T00:00:00.0130000Z,2022-12-26T23:59:59.7450000Z,0.072399,0.072676,0.072008,0.07258,33633.9375,69668
359,2022-12-27T00:00:00.0000000Z,2022-12-28T00:00:00.0000000Z,2022-12-27T00:00:00.5330000Z,2022-12-27T23:59:59.3590000Z,0.072585,0.07271,0.071916,0.07252,56666.5658,105588
360,2022-12-28T00:00:00.0000000Z,2022-12-29T00:00:00.0000000Z,2022-12-28T00:00:00.5050000Z,2022-12-28T23:59:55.8400000Z,0.07252,0.072583,0.071521,0.071907,59869.260299999994,116772
361,2022-12-29T00:00:00.0000000Z,2022-12-30T00:00:00.0000000Z,2022-12-29T00:00:01.0040000Z,2022-12-29T23:59:58.0870000Z,0.071925,0.0724,0.071841,0.072173,49504.3143,96077
362,2022-12-30T00:00:00.0000000Z,2022-12-31T00:00:00.0000000Z,2022-12-30T00:00:00.1870000Z,2022-12-30T23:59:52.7750000Z,0.072174,0.0725,0.071906,0.072245,52300.7591,92626
363,2022-12-31T00:00:00.0000000Z,2023-01-01T00:00:00.0000000Z,2022-12-31T00:00:03.7010000Z,2022-12-31T23:59:43.6310000Z,0.072245,0.072656,0.071995,0.072294,34105.931800000006,64232
364,2023-01-01T00:00:00.0000000Z,2023-01-02T00:00:00.0000000Z,2023-01-01T00:00:00.1770000Z,2023-01-01T23:59:51.0950000Z,0.072299,0.0725,0.07211,0.072238,29468.5907,56556
365,2023-01-02T00:00:00.0000000Z,2023-01-03T00:00:00.0000000Z,2023-01-02T00:00:01.4390000Z,2023-01-02T23:59:54.5560000Z,0.072238,0.073018,0.072071,0.072814,50722.8344,89679
366,2023-01-03T00:00:00.0000000Z,2023-01-04T00:00:00.0000000Z,2023-01-03T00:00:01.8430000Z,2023-01-03T23:59:58.1510000Z,0.072814,0.072857,0.072449,0.07284,56320.87780000001,94516
367,2023-01-04T00:00:00.0000000Z,2023-01-05T00:00:00.0000000Z,2023-01-04T00:00:03.7410000Z,2023-01-04T23:59:58.3460000Z,0.07284,0.075069,0.072819,0.074581,99700.20680000001,167208
368,2023-01-05T00:00:00.0000000Z,2023-01-06T00:00:00.0000000Z,2023-01-05T00:00:01.6100000Z,2023-01-05T23:59:55.5200000Z,0.074581,0.074643,0.074082,0.074336,57152.49410000001,96413
369,2023-01-06T00:00:00.0000000Z,2023-01-07T00:00:00.0000000Z,2023-01-06T00:00:03.5200000Z,2023-01-06T23:59:54.0370000Z,0.074336,0.075429,0.074079,0.074875,64364.2588,118054
370,2023-01-07T00:00:00.0000000Z,2023-01-08T00:00:00.0000000Z,2023-01-07T00:00:03.0290000Z,2023-01-07T23:59:59.8860000Z,0.074875,0.074884,0.074499,0.074593,23281.2875,44475
371,2023-01-08T00:00:00.0000000Z,2023-01-09T00:00:00.0000000Z,2023-01-08T00:00:02.1940000Z,2023-01-08T23:59:59.3460000Z,0.074596,0.075556,0.074391,0.075328,35430.744600000005,66256
372,2023-01-09T00:00:00.0000000Z,2023-01-10T00:00:00.0000000Z,2023-01-09T00:00:00.6210000Z,2023-01-09T23:59:52.3050000Z,0.075324,0.077568,0.07511,0.076856,71336.02439999998,130716
373,2023-01-10T00:00:00.0000000Z,2023-01-11T00:00:00.0000000Z,2023-01-10T00:00:01.0260000Z,2023-01-10T23:59:55.8420000Z,0.076857,0.077285,0.076553,0.076568,56726.68109999999,101919
374,2023-01-11T00:00:00.0000000Z,2023-01-12T00:00:00.0000000Z,2023-01-11T00:00:04.3940000Z,2023-01-11T23:59:58.8810000Z,0.076569,0.07792,0.076216,0.077431,65169.61450000001,121303
375,2023-01-12T00:00:00.0000000Z,2023-01-13T00:00:00.0000000Z,2023-01-12T00:00:00.5310000Z,2023-01-12T23:59:55.8210000Z,0.077431,0.077888,0.075039,0.075124,117084.67,251928
376,2023-01-13T00:00:00.0000000Z,2023-01-14T00:00:00.0000000Z,2023-01-13T00:00:00.1260000Z,2023-01-13T23:59:59.4830000Z,0.075123,0.075124,0.072761,0.072761,113686.27050000001,218616
377,2023-01-14T00:00:00.0000000Z,2023-01-15T00:00:00.0000000Z,2023-01-14T00:00:00.6150000Z,2023-01-14T23:59:54.4440000Z,0.072811,0.075226,0.072016,0.073973,176275.29420000003,411860
378,2023-01-15T00:00:00.0000000Z,2023-01-16T00:00:00.0000000Z,2023-01-15T00:00:00.5060000Z,2023-01-15T23:59:56.8210000Z,0.073973,0.074583,0.073457,0.074368,53483.9924,136896
379,2023-01-16T00:00:00.0000000Z,2023-01-17T00:00:00.0000000Z,2023-01-16T00:00:00.1420000Z,2023-01-16T23:59:57.8810000Z,0.074368,0.074971,0.073638,0.074434,96734.59929999999,197408
380,2023-01-17T00:00:00.0000000Z,2023-01-18T00:00:00.0000000Z,2023-01-17T00:00:02.9360000Z,2023-01-17T23:59:53.1830000Z,0.074434,0.074761,0.073807,0.074065,69833.3476,150766
381,2023-01-18T00:00:00.0000000Z,2023-01-19T00:00:00.0000000Z,2023-01-18T00:00:02.4680000Z,2023-01-18T23:59:59.9480000Z,0.074066,0.074567,0.073023,0.073135,74322.0196,158898
382,2023-01-19T00:00:00.0000000Z,2023-01-20T00:00:00.0000000Z,2023-01-19T00:00:00.1950000Z,2023-01-19T23:59:58.9110000Z,0.073135,0.073954,0.073065,0.073615,30873.3223,57495
383,2023-01-20T00:00:00.0000000Z,2023-01-21T00:00:00.0000000Z,2023-01-20T00:00:02.9340000Z,2023-01-20T23:59:48.1130000Z,0.073615,0.074693,0.07282,0.073163,48340.246199999994,97905
