time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count,trend_date,bitcoin,ethereum,xrp,bitcoin_crash,bitcoin_trust
4/24/2023 0:01,4/25/2023 0:01,4/24/2023 0:01,4/24/2023 23:59,0.067492,0.068,0.067,0.067,51486.919,139990,4/24/2023,56,43,29,0,0
4/25/2023 0:01,4/26/2023 0:01,4/25/2023 0:01,4/25/2023 23:59,0.06695,0.067,0.066,0.066,78218.956,165611,4/25/2023,53,41,28,52,0
4/26/2023 0:01,4/27/2023 0:01,4/26/2023 0:01,4/26/2023 23:59,0.065944,0.066,0.065,0.066,142133,334377,4/26/2023,65,46,36,53,61
4/27/2023 0:01,4/28/2023 0:01,4/27/2023 0:01,4/27/2023 23:59,0.065661,0.066,0.065,0.065,126538.448,270548,4/27/2023,58,42,28,44,0
4/28/2023 0:01,4/29/2023 0:01,4/28/2023 0:01,4/28/2023 23:59,0.064763,0.065,0.064,0.065,89501.498,154007,4/28/2023,51,40,26,0,0
4/29/2023 0:01,4/30/2023 0:01,4/29/2023 0:01,4/29/2023 23:59,0.06451,0.065,0.064,0.065,44415.045,75335,4/29/2023,45,34,23,0,0
4/30/2023 0:01,5/1/2023 0:01,4/30/2023 0:01,5/1/2023 0:01,0.065268,0.065,0.064,0.064,65999.511,125786,4/30/2023,46,36,26,0,0
5/1/2023 0:01,5/2/2023 0:01,5/1/2023 0:01,5/1/2023 23:59,0.063978,0.065,0.064,0.065,86382.756,170968,5/1/2023,55,37,26,0,0
5/2/2023 0:01,5/3/2023 0:01,5/2/2023 0:01,5/2/2023 23:59,0.06523,0.065,0.065,0.065,71389.093,131841,5/2/2023,53,36,26,0,0
5/3/2023 0:01,5/4/2023 0:01,5/3/2023 0:01,5/3/2023 23:59,0.065228,0.066,0.065,0.066,87313.942,183987,5/3/2023,50,40,26,0,0
5/4/2023 0:01,5/5/2023 0:01,5/4/2023 0:01,5/4/2023 23:59,0.065631,0.066,0.065,0.065,70187.401,132145,5/4/2023,54,39,24,0,0
5/5/2023 0:01,5/6/2023 0:01,5/5/2023 0:01,5/5/2023 23:59,0.065084,0.068,0.065,0.068,113375.993,236461,5/5/2023,47,45,24,0,0
5/6/2023 0:01,5/7/2023 0:01,5/6/2023 0:01,5/6/2023 23:59,0.06757,0.068,0.065,0.066,109031.059,247807,5/6/2023,46,39,22,0,97
5/7/2023 0:01,5/8/2023 0:01,5/7/2023 0:01,5/7/2023 23:59,0.065726,0.066,0.066,0.066,57888.366,126236,5/7/2023,41,39,23,0,0
5/8/2023 0:01,5/9/2023 0:01,5/8/2023 0:01,5/8/2023 23:59,0.065796,0.067,0.065,0.067,73849.792,213783,5/8/2023,61,45,30,0,0
5/9/2023 0:01,5/10/2023 0:01,5/9/2023 0:01,5/9/2023 23:59,0.066779,0.067,0.067,0.067,64421.983,125882,5/9/2023,53,35,26,0,0
5/10/2023 0:01,5/11/2023 0:01,5/10/2023 0:01,5/10/2023 23:59,0.066831,0.067,0.066,0.067,78475.121,194037,5/10/2023,53,36,23,0,0
5/11/2023 0:01,5/12/2023 0:01,5/11/2023 0:01,5/11/2023 23:59,0.066705,0.067,0.066,0.067,53360.075,167464,5/11/2023,52,32,21,0,0
5/12/2023 0:01,5/13/2023 0:01,5/12/2023 0:01,5/12/2023 23:59,0.066526,0.068,0.066,0.067,61656.924,183968,5/12/2023,48,34,22,0,0
5/13/2023 0:01,5/14/2023 0:01,5/13/2023 0:01,5/13/2023 23:59,0.067458,0.068,0.067,0.067,36821.598,97091,5/13/2023,43,29,20,0,0
5/14/2023 0:01,5/15/2023 0:01,5/14/2023 0:01,5/15/2023 0:01,0.067044,0.067,0.067,0.067,34052.004,92595,5/14/2023,41,28,21,0,0
5/15/2023 0:01,5/16/2023 0:01,5/15/2023 0:01,5/15/2023 23:59,0.066849,0.067,0.067,0.067,41528.59,91868,5/15/2023,45,33,23,0,44
5/16/2023 0:01,5/17/2023 0:01,5/16/2023 0:01,5/16/2023 23:59,0.066863,0.068,0.067,0.067,25894.599,60059,5/16/2023,46,33,23,0,0
5/17/2023 0:01,5/18/2023 0:01,5/17/2023 0:01,5/17/2023 23:59,0.067471,0.068,0.066,0.066,26148.716,65086,5/17/2023,47,33,36,0,0
5/18/2023 0:01,5/19/2023 0:01,5/18/2023 0:01,5/18/2023 23:59,0.066489,0.068,0.066,0.067,25369.931,47565,5/18/2023,47,34,31,0,0
5/19/2023 0:01,5/20/2023 0:01,5/19/2023 0:01,5/19/2023 23:59,0.06714,0.068,0.067,0.067,24062.1,56991,5/19/2023,42,32,27,0,0
5/20/2023 0:01,5/21/2023 0:01,5/20/2023 0:03,5/20/2023 23:59,0.06743,0.068,0.067,0.067,12064.276,34157,5/20/2023,42,27,23,0,0
5/21/2023 0:01,5/22/2023 0:01,5/21/2023 0:01,5/21/2023 23:59,0.06713,0.067,0.067,0.067,22214.684,49767,5/21/2023,41,25,23,0,0
5/22/2023 0:01,5/23/2023 0:01,5/22/2023 0:01,5/22/2023 23:59,0.06747,0.068,0.067,0.068,28576.118,71646,5/22/2023,44,32,27,0,0
5/23/2023 0:01,5/24/2023 0:01,5/23/2023 0:01,5/23/2023 23:59,0.06769,0.068,0.067,0.068,48468.949,91112,5/23/2023,46,33,25,0,0
5/24/2023 0:01,5/25/2023 0:01,5/24/2023 0:01,5/24/2023 23:59,0.06812,0.068,0.068,0.068,38091.669,80718,5/24/2023,43,31,25,0,0
5/25/2023 0:01,5/26/2023 0:01,5/25/2023 0:01,5/25/2023 23:59,0.06836,0.069,0.068,0.068,36556.019,77797,5/25/2023,47,32,26,0,0
5/26/2023 0:01,5/27/2023 0:01,5/26/2023 0:01,5/26/2023 23:59,0.06821,0.069,0.068,0.068,65390.028,86773,5/26/2023,41,31,27,0,0
5/27/2023 0:01,5/28/2023 0:01,5/27/2023 0:01,5/27/2023 23:59,0.06844,0.069,0.068,0.068,11786.153,33541,5/27/2023,38,27,24,0,0
5/28/2023 0:01,5/29/2023 0:01,5/28/2023 0:01,5/28/2023 23:59,0.06814,0.068,0.067,0.068,51904.498,107705,5/28/2023,41,29,24,0,0
5/29/2023 0:01,5/30/2023 0:01,5/29/2023 0:01,5/29/2023 23:59,0.06801,0.068,0.068,0.068,33711.665,57334,5/29/2023,45,35,29,0,0
5/30/2023 0:01,5/31/2023 0:01,5/30/2023 0:01,5/30/2023 23:59,0.06822,0.069,0.068,0.069,28771.351,47759,5/30/2023,45,36,49,0,0
5/31/2023 0:01,6/1/2023 0:01,5/31/2023 0:01,5/31/2023 23:59,0.06861,0.069,0.068,0.069,29698.574,48696,5/31/2023,44,31,45,0,0
6/1/2023 0:01,6/2/2023 0:01,6/1/2023 0:01,6/1/2023 23:59,0.06886,0.07,0.069,0.069,23427.63,52321,6/1/2023,40,32,37,0,0
6/2/2023 0:01,6/3/2023 0:01,6/2/2023 0:01,6/2/2023 23:59,0.06942,0.07,0.069,0.07,35648.166,121280,6/2/2023,43,33,38,0,0
6/3/2023 0:01,6/4/2023 0:01,6/3/2023 0:01,6/3/2023 23:59,0.07,0.07,0.07,0.07,11905.67,23300,6/3/2023,37,29,33,0,0
6/4/2023 0:01,6/5/2023 0:01,6/4/2023 0:01,6/4/2023 23:59,0.06988,0.07,0.07,0.07,10010.157,23015,6/4/2023,38,29,38,57,76
6/5/2023 0:01,6/6/2023 0:01,6/5/2023 0:01,6/5/2023 23:59,0.0697,0.071,0.069,0.07,34776.407,91836,6/5/2023,50,33,45,47,0
6/6/2023 0:01,6/7/2023 0:01,6/6/2023 0:01,6/6/2023 23:59,0.07037,0.071,0.069,0.069,27792.415,67344,6/6/2023,60,36,41,56,46
6/7/2023 0:01,6/8/2023 0:01,6/7/2023 0:01,6/7/2023 23:59,0.06918,0.07,0.069,0.07,25028.825,50843,6/7/2023,53,33,38,0,44
6/8/2023 0:01,6/8/2023 0:01,6/8/2023 0:01,6/8/2023 23:59,0.06988,0.07,0.07,0.07,10010.157,23015,6/8/2023,53,30,38,0,47
6/9/2023 0:01,6/10/2023 0:01,6/9/2023 0:01,6/9/2023 23:59,0.06965,0.07,0.069,0.07,14179.364,29051,6/9/2023,41,32,48,0,0
6/10/2023 0:01,6/11/2023 0:01,6/10/2023 0:01,6/10/2023 23:59,0.0695,0.07,0.067,0.068,59293.12,117029,6/10/2023,45,36,47,0,0
6/11/2023 0:01,6/12/2023 0:01,6/11/2023 0:01,6/11/2023 23:59,0.06779,0.068,0.068,0.068,11782.787,30710,6/11/2023,41,30,34,0,50
6/12/2023 0:01,6/13/2023 0:01,6/12/2023 0:01,6/12/2023 23:59,0.0676,0.068,0.067,0.067,18755.974,37409,6/12/2023,44,35,45,63,0
6/13/2023 0:01,6/14/2023 0:01,6/13/2023 0:01,6/13/2023 23:58,0.06727,0.067,0.067,0.067,16950.041,33646,6/13/2023,40,33,68,0,0
6/14/2023 0:01,6/15/2023 0:01,6/14/2023 0:01,6/14/2023 23:59,0.06709,0.067,0.065,0.066,38964.377,67024,6/14/2023,42,36,54,0,48
6/15/2023 0:01,6/16/2023 0:01,6/15/2023 0:01,6/15/2023 23:59,0.0657,0.066,0.065,0.065,28828.718,47153,6/15/2023,49,36,41,0,0
6/16/2023 0:01,6/17/2023 0:01,6/16/2023 0:01,6/16/2023 23:59,0.06513,0.066,0.064,0.065,33506.06,73041,6/16/2023,44,32,40,0,80
6/17/2023 0:01,6/18/2023 0:01,6/17/2023 0:01,6/17/2023 23:58,0.06522,0.066,0.065,0.065,14210.702,33926,6/17/2023,39,30,31,0,72
6/18/2023 0:01,6/19/2023 0:01,6/18/2023 0:01,6/18/2023 23:59,0.06516,0.066,0.065,0.065,12161.769,23584,6/18/2023,40,27,30,0,0
6/19/2023 0:01,6/20/2023 0:01,6/19/2023 0:01,6/19/2023 23:59,0.06533,0.065,0.064,0.065,19187.361,33016,6/19/2023,43,29,35,0,0
6/20/2023 0:01,6/21/2023 0:01,6/20/2023 0:01,6/20/2023 23:59,0.06471,0.065,0.063,0.063,36048.244,64633,6/20/2023,52,37,39,0,59
6/21/2023 0:01,6/22/2023 0:01,6/21/2023 0:01,6/21/2023 23:59,0.06329,0.063,0.062,0.063,75521.275,118511,6/21/2023,76,46,45,0,100
6/22/2023 0:01,6/23/2023 0:01,6/22/2023 0:01,6/22/2023 23:59,0.063,0.064,0.062,0.063,41229.234,71094,6/22/2023,66,43,41,0,74
6/23/2023 0:01,6/24/2023 0:01,6/23/2023 0:01,6/23/2023 23:59,0.06264,0.063,0.061,0.062,43814.844,78850,6/23/2023,66,48,42,0,81
6/24/2023 0:01,6/25/2023 0:01,6/24/2023 0:01,6/24/2023 23:59,0.06168,0.062,0.061,0.061,22545.75,37897,6/24/2023,49,37,29,0,52
6/25/2023 0:01,6/26/2023 0:01,6/25/2023 0:01,6/25/2023 23:59,0.06141,0.063,0.061,0.062,36906.917,64058,6/25/2023,48,34,29,0,0
6/26/2023 0:01,6/27/2023 0:01,6/26/2023 0:01,6/26/2023 23:59,0.06233,0.062,0.061,0.061,29417.744,49466,6/26/2023,55,36,32,0,0
6/27/2023 0:01,6/28/2023 0:01,6/27/2023 0:01,6/27/2023 23:59,0.06142,0.062,0.061,0.062,21877.285,46668,6/27/2023,54,39,30,0,54
6/28/2023 0:01,6/29/2023 0:01,6/28/2023 0:01,6/28/2023 23:59,0.06157,0.062,0.061,0.061,21572.432,39506,6/28/2023,51,32,31,0,57
6/29/2023 0:01,6/30/2023 0:01,6/29/2023 0:01,6/29/2023 23:59,0.06078,0.061,0.061,0.061,19762.246,34046,6/29/2023,51,34,30,0,0
6/30/2023 0:01,7/1/2023 0:01,6/30/2023 0:01,6/30/2023 23:59,0.06085,0.064,0.061,0.063,55748.962,106982,6/30/2023,59,43,31,0,0
7/1/2023 0:01,7/2/2023 0:01,7/1/2023 0:01,7/1/2023 23:59,0.06345,0.064,0.063,0.063,21073.474,36897,7/1/2023,37,37,5,0,0
7/2/2023 0:01,7/3/2023 0:01,7/2/2023 0:01,7/2/2023 23:59,0.06293,0.064,0.063,0.063,22771.019,46736,7/2/2023,36,37,5,0,0
7/3/2023 0:01,7/4/2023 0:01,7/3/2023 0:01,7/3/2023 23:59,0.06329,0.064,0.063,0.063,32088.333,58947,7/3/2023,40,46,6,0,0
7/4/2023 0:01,7/5/2023 0:01,7/4/2023 0:01,7/4/2023 23:59,0.06277,0.063,0.062,0.063,27293.068,43405,7/4/2023,41,42,5,0,0
7/5/2023 0:01,7/6/2023 0:01,7/5/2023 0:01,7/5/2023 23:59,0.06292,0.063,0.062,0.063,13746.282,31562,7/5/2023,41,41,6,0,0
7/6/2023 0:01,7/7/2023 0:01,7/6/2023 0:01,7/6/2023 23:59,0.06263,0.063,0.062,0.062,26722.235,52254,7/6/2023,43,40,6,0,0
7/7/2023 0:01,7/8/2023 0:01,7/7/2023 0:01,7/7/2023 23:59,0.06177,0.062,0.061,0.062,15125.189,32229,7/7/2023,41,41,6,0,0
7/8/2023 0:01,7/9/2023 0:01,7/8/2023 0:01,7/8/2023 23:59,0.06166,0.062,0.061,0.062,9263.151,22601,7/8/2023,35,33,5,0,0
7/9/2023 0:01,7/10/2023 0:01,7/9/2023 0:01,7/9/2023 23:59,0.06158,0.062,0.061,0.062,13907.146,27009,7/9/2023,34,32,5,0,0
7/10/2023 0:01,7/11/2023 0:01,7/10/2023 0:01,7/10/2023 23:59,0.06176,0.062,0.061,0.062,19839.185,37236,7/10/2023,40,35,6,0,0
7/11/2023 0:01,7/12/2023 0:01,7/11/2023 0:01,7/11/2023 23:59,0.06183,0.062,0.061,0.061,14090.54,33274,7/11/2023,40,38,5,0,0
7/12/2023 0:01,7/13/2023 0:01,7/12/2023 0:01,7/12/2023 23:59,0.06134,0.062,0.061,0.062,20001.919,39139,7/12/2023,41,38,5,0,0
7/13/2023 0:01,7/14/2023 0:01,7/13/2023 0:01,7/13/2023 23:59,0.06161,0.064,0.061,0.064,47436.052,96029,7/13/2023,54,57,100,0,0
7/14/2023 0:01,7/15/2023 0:01,7/14/2023 0:01,7/14/2023 23:59,0.06372,0.064,0.063,0.064,40296.544,73216,7/14/2023,58,61,81,0,0
7/15/2023 0:01,7/16/2023 0:01,7/15/2023 0:01,7/15/2023 23:59,0.06393,0.064,0.064,0.064,9712.866,23223,7/15/2023,38,40,29,0,0
7/16/2023 0:01,7/17/2023 0:01,7/16/2023 0:01,7/16/2023 23:59,0.06376,0.064,0.064,0.064,9335.783,24257,7/16/2023,37,36,25,0,0
7/17/2023 0:01,7/18/2023 0:01,7/17/2023 0:01,7/17/2023 23:59,0.06359,0.064,0.063,0.063,16980.692,39936,7/17/2023,40,42,23,0,0
7/18/2023 0:01,7/19/2023 0:01,7/18/2023 0:01,7/18/2023 23:59,0.06341,0.064,0.063,0.064,11350.844,29929,7/18/2023,39,39,22,0,0
7/19/2023 0:01,7/20/2023 0:01,7/19/2023 0:01,7/19/2023 23:59,0.06354,0.064,0.063,0.063,11884.876,29771,7/19/2023,38,44,31,0,0
7/20/2023 0:01,7/21/2023 0:01,7/20/2023 0:01,7/20/2023 23:59,0.06314,0.064,0.063,0.063,12916.688,30341,7/20/2023,37,38,27,0,31
7/21/2023 0:01,7/22/2023 0:01,7/21/2023 0:01,7/21/2023 23:59,0.06346,0.064,0.063,0.063,7068.592,18404,7/21/2023,36,36,20,40,0
7/22/2023 0:01,7/23/2023 0:01,7/22/2023 0:01,7/22/2023 23:59,0.06325,0.063,0.062,0.063,12229.41,29663,7/22/2023,33,34,14,0,0
7/23/2023 0:01,7/24/2023 0:01,7/23/2023 0:01,7/23/2023 23:59,0.06264,0.063,0.063,0.063,10679.662,23535,7/23/2023,34,32,14,0,0
7/24/2023 0:01,7/25/2023 0:01,7/24/2023 0:01,7/24/2023 23:59,0.06279,0.064,0.063,0.063,18990.696,40623,7/24/2023,37,36,15,0,0
7/25/2023 0:01,7/26/2023 0:01,7/25/2023 0:01,7/25/2023 23:59,0.0634,0.064,0.063,0.064,8074.815,19580,7/25/2023,41,38,14,0,0
7/26/2023 0:01,7/27/2023 0:01,7/26/2023 0:01,7/26/2023 23:59,0.06354,0.064,0.063,0.064,12958.222,28644,7/26/2023,37,35,13,0,0
7/27/2023 0:01,7/28/2023 0:01,7/27/2023 0:01,7/27/2023 23:59,0.06377,0.064,0.064,0.064,9835.993,25372,7/27/2023,37,36,12,0,0
7/28/2023 0:01,7/29/2023 0:01,7/28/2023 0:01,7/28/2023 23:59,0.0637,0.064,0.064,0.064,10928.896,24200,7/28/2023,38,36,10,0,0
7/29/2023 0:01,7/30/2023 0:01,7/29/2023 0:01,7/29/2023 23:59,0.06394,0.064,0.064,0.064,7666.332,16253,7/29/2023,33,30,9,0,0
7/30/2023 0:01,7/31/2023 0:01,7/30/2023 0:01,7/30/2023 23:59,0.06408,0.064,0.064,0.064,14168.035,27312,7/30/2023,30,28,9,0,0
7/31/2023 0:01,8/1/2023 0:01,7/31/2023 0:01,7/31/2023 23:59,0.06358,0.064,0.063,0.063,14902.743,30162,7/31/2023,34,34,12,0,0
8/1/2023 0:01,8/2/2023 0:01,8/1/2023 0:01,8/1/2023 23:59,0.06349,0.064,0.063,0.063,22775.886,42601,8/1/2023,36,34,13,0,0
8/2/2023 0:01,8/3/2023 0:01,8/2/2023 0:01,8/2/2023 23:59,0.06307,0.063,0.063,0.063,17968.17,41953,8/2/2023,36,33,12,0,29
8/3/2023 0:01,8/4/2023 0:01,8/3/2023 0:01,8/3/2023 23:59,0.06305,0.063,0.063,0.063,13130.567,26418,8/3/2023,39,33,12,0,0
8/4/2023 0:01,8/5/2023 0:01,8/4/2023 0:01,8/4/2023 23:59,0.06289,0.063,0.063,0.063,10289.652,21258,8/4/2023,37,32,10,0,0
8/5/2023 0:01,8/6/2023 0:01,8/5/2023 0:01,8/5/2023 23:59,0.06287,0.063,0.063,0.063,5307.299,13337,8/5/2023,32,28,9,0,0
8/6/2023 0:01,8/7/2023 0:01,8/6/2023 0:01,8/6/2023 23:58,0.06319,0.063,0.063,0.063,6789.693,15607,8/6/2023,33,28,8,0,0
8/7/2023 0:01,8/8/2023 0:01,8/7/2023 0:01,8/7/2023 23:59,0.06292,0.063,0.062,0.063,15900,34173,8/7/2023,34,33,9,0,0
8/8/2023 0:01,8/9/2023 0:01,8/8/2023 0:01,8/8/2023 23:59,0.06262,0.063,0.062,0.062,16667.642,37310,8/8/2023,37,36,9,0,0
8/9/2023 0:01,8/10/2023 0:01,8/9/2023 0:01,8/9/2023 23:59,0.06234,0.063,0.062,0.063,13113.441,30865,8/9/2023,36,34,10,0,49
8/10/2023 0:01,8/11/2023 0:01,8/10/2023 0:01,8/10/2023 23:59,0.06272,0.063,0.063,0.063,9255.025,20654,8/10/2023,32,29,9,0,34
8/11/2023 0:01,8/12/2023 0:01,8/11/2023 0:01,8/11/2023 23:59,0.06289,0.063,0.063,0.063,7713.07,17895,8/11/2023,33,28,10,0,28
8/12/2023 0:01,8/13/2023 0:01,8/12/2023 0:01,8/12/2023 23:59,0.06283,0.063,0.063,0.063,7579.289,12570,8/12/2023,34,26,9,0,0
8/13/2023 0:01,8/14/2023 0:01,8/13/2023 0:01,8/13/2023 23:59,0.06284,0.063,0.063,0.063,10729.743,20415,8/13/2023,31,29,8,0,0
8/14/2023 0:01,8/15/2023 0:01,8/14/2023 0:01,8/14/2023 23:59,0.06281,0.063,0.062,0.063,23985.07,39126,8/14/2023,30,29,9,0,0
8/15/2023 0:01,8/16/2023 0:01,8/15/2023 0:01,8/15/2023 23:59,0.06271,0.063,0.062,0.063,14665.41,25659,8/15/2023,36,30,9,0,0
8/16/2023 0:01,8/17/2023 0:01,8/16/2023 0:01,8/16/2023 23:59,0.06263,0.063,0.062,0.063,17493.176,34065,8/16/2023,34,34,9,0,0
8/17/2023 0:01,8/18/2023 0:01,8/17/2023 0:01,8/17/2023 23:59,0.06292,0.064,0.061,0.063,65753.746,182993,8/17/2023,45,44,10,57,0
8/18/2023 0:01,8/19/2023 0:01,8/18/2023 0:01,8/18/2023 23:59,0.06315,0.064,0.063,0.064,54566.68,77008,8/18/2023,66,47,12,90,34
8/19/2023 0:01,8/20/2023 0:01,8/19/2023 0:01,8/19/2023 23:59,0.06377,0.065,0.064,0.064,17687.51,42536,8/19/2023,41,34,8,45,0
8/20/2023 0:01,8/21/2023 0:01,8/20/2023 0:01,8/20/2023 23:59,0.06397,0.064,0.064,0.064,11340.004,24310,8/20/2023,39,29,7,0,0
8/21/2023 0:01,8/22/2023 0:01,8/21/2023 0:01,8/21/2023 23:59,0.06433,0.064,0.064,0.064,14844.834,24924,8/21/2023,42,35,8,0,0
8/22/2023 0:01,8/23/2023 0:01,8/22/2023 0:01,8/22/2023 23:59,0.06383,0.064,0.062,0.063,27220.857,50663,8/22/2023,44,34,8,100,0
8/23/2023 0:01,8/24/2023 0:01,8/23/2023 0:01,8/23/2023 23:58,0.06275,0.064,0.063,0.064,31297.615,50777,8/23/2023,39,36,8,34,0
8/24/2023 0:01,8/25/2023 0:01,8/24/2023 0:01,8/24/2023 23:59,0.06354,0.064,0.063,0.063,18306.514,28373,8/24/2023,37,28,7,0,0
8/25/2023 0:01,8/26/2023 0:01,8/25/2023 0:01,8/25/2023 23:59,0.06344,0.064,0.063,0.063,15128.176,28905,8/25/2023,34,31,6,0,0
8/26/2023 0:01,8/27/2023 0:01,8/26/2023 0:01,8/26/2023 23:59,0.06346,0.064,0.063,0.063,5270.268,12704,8/26/2023,31,25,6,0,0
8/27/2023 0:01,8/28/2023 0:01,8/27/2023 0:01,8/27/2023 23:59,0.06329,0.064,0.063,0.064,5917.824,12556,8/27/2023,32,26,6,0,0
8/28/2023 0:01,8/29/2023 0:01,8/28/2023 0:01,8/28/2023 23:59,0.06353,0.064,0.063,0.063,16447.437,31377,8/28/2023,34,26,6,0,0
8/29/2023 0:01,8/30/2023 0:01,8/29/2023 0:01,8/29/2023 23:59,0.0633,0.064,0.062,0.062,45898.207,82738,8/29/2023,48,36,8,0,0
8/30/2023 0:01,8/31/2023 0:01,8/30/2023 0:01,8/30/2023 23:59,0.06238,0.063,0.062,0.062,16293.091,29204,8/30/2023,39,33,8,0,79
8/31/2023 0:01,9/1/2023 0:01,8/31/2023 0:01,8/31/2023 23:59,0.06246,0.064,0.062,0.063,27096.649,49194,8/31/2023,34,31,6,0,51
9/1/2023 0:01,9/2/2023 0:01,9/1/2023 0:01,9/1/2023 23:59,0.06346,0.064,0.063,0.063,20801.897,39414,9/1/2023,34,29,6,0,0
9/2/2023 0:01,9/3/2023 0:01,9/2/2023 0:01,9/2/2023 23:59,0.06313,0.063,0.063,0.063,7655.899,16683,9/2/2023,32,24,5,0,41
9/3/2023 0:01,9/4/2023 0:01,9/3/2023 0:01,9/3/2023 23:59,0.06328,0.063,0.063,0.063,8915.766,18523,9/3/2023,33,25,5,0,0
9/4/2023 0:01,9/5/2023 0:01,9/4/2023 0:01,9/4/2023 23:59,0.06298,0.063,0.063,0.063,12389.072,22186,9/4/2023,32,27,5,0,0
9/5/2023 0:01,9/6/2023 0:01,9/5/2023 0:01,9/5/2023 23:59,0.06314,0.064,0.063,0.063,14273.397,26284,9/5/2023,34,29,6,0,0
9/6/2023 0:01,9/7/2023 0:01,9/6/2023 0:01,9/6/2023 23:59,0.06337,0.064,0.063,0.063,18454.067,33066,9/6/2023,33,29,6,0,28
9/7/2023 0:01,9/8/2023 0:01,9/7/2023 0:01,9/7/2023 23:59,0.06338,0.064,0.063,0.063,17672.037,31892,9/7/2023,34,30,6,0,35
9/8/2023 0:01,9/9/2023 0:01,9/8/2023 0:01,9/8/2023 23:59,0.06278,0.063,0.063,0.063,15341.522,24105,9/8/2023,34,25,6,0,0
9/9/2023 0:01,9/10/2023 0:01,9/9/2023 0:01,9/9/2023 23:59,0.06315,0.063,0.063,0.063,6941.82,14490,9/9/2023,31,20,5,0,0
9/10/2023 0:01,9/11/2023 0:01,9/10/2023 0:01,9/10/2023 23:59,0.06313,0.063,0.062,0.063,14864.977,27545,9/10/2023,28,22,5,0,0
9/11/2023 0:01,9/12/2023 0:01,9/11/2023 0:01,9/11/2023 23:59,0.0626,0.063,0.061,0.062,21439.77,42917,9/11/2023,34,32,6,0,0
9/12/2023 0:01,9/13/2023 0:01,9/12/2023 0:01,9/12/2023 23:59,0.06167,0.062,0.061,0.062,20803.24,41152,9/12/2023,35,30,6,0,0
9/13/2023 0:01,9/14/2023 0:01,9/13/2023 0:01,9/13/2023 23:59,0.06165,0.062,0.061,0.061,16041.339,27825,9/13/2023,34,29,6,0,0
9/14/2023 0:01,9/15/2023 0:01,9/14/2023 0:01,9/14/2023 23:59,0.06131,0.062,0.061,0.061,20513.913,37241,9/14/2023,31,28,5,0,29
9/15/2023 0:01,9/16/2023 0:01,9/15/2023 0:01,9/15/2023 23:59,0.06132,0.062,0.061,0.062,11062.55,24141,9/15/2023,31,25,6,0,0
9/16/2023 0:01,9/17/2023 0:01,9/16/2023 0:01,9/16/2023 23:59,0.0617,0.062,0.062,0.062,6084.097,15309,9/16/2023,29,25,5,44,0
9/17/2023 0:01,9/18/2023 0:01,9/17/2023 0:01,9/17/2023 23:59,0.06155,0.062,0.061,0.061,8596.544,19966,9/17/2023,26,21,5,0,0
9/18/2023 0:01,9/19/2023 0:01,9/18/2023 0:01,9/18/2023 23:59,0.06116,0.061,0.061,0.061,21709.814,37976,9/18/2023,30,27,5,0,0
9/19/2023 0:01,9/20/2023 0:01,9/19/2023 0:01,9/19/2023 23:59,0.06116,0.061,0.06,0.06,16163.253,33847,9/19/2023,34,28,7,0,29
9/20/2023 0:01,9/21/2023 0:01,9/20/2023 0:01,9/20/2023 23:59,0.06039,0.061,0.06,0.06,18718.305,34383,9/20/2023,31,28,7,0,0
9/21/2023 0:01,9/22/2023 0:01,9/21/2023 0:01,9/21/2023 23:59,0.05982,0.06,0.059,0.06,17538.032,30332,9/21/2023,31,26,7,0,0
9/22/2023 0:01,9/23/2023 0:01,9/22/2023 0:01,9/22/2023 23:59,0.05962,0.06,0.06,0.06,8670.158,16918,9/22/2023,31,28,6,0,0
9/23/2023 0:01,9/24/2023 0:01,9/23/2023 0:01,9/23/2023 23:59,0.05994,0.06,0.06,0.06,5989.804,12139,9/23/2023,27,25,5,0,0
9/24/2023 0:01,9/25/2023 0:01,9/24/2023 0:01,9/24/2023 23:59,0.05997,0.06,0.06,0.06,10872.929,18704,9/24/2023,27,22,4,0,0
9/25/2023 0:01,9/26/2023 0:01,9/25/2023 0:01,9/25/2023 23:59,0.06023,0.061,0.06,0.06,13379.89,26130,9/25/2023,28,26,6,0,0
9/26/2023 0:01,9/27/2023 0:01,9/26/2023 0:01,9/26/2023 23:59,0.0604,0.061,0.06,0.061,8922.679,17790,9/26/2023,29,28,6,0,0
9/27/2023 0:01,9/28/2023 0:01,9/27/2023 0:01,9/27/2023 23:59,0.06079,0.061,0.061,0.061,16039.324,29348,9/27/2023,31,26,6,0,0
9/28/2023 0:01,9/29/2023 0:01,9/28/2023 0:01,9/28/2023 23:59,0.06062,0.062,0.061,0.061,24193.033,42678,9/28/2023,30,28,6,0,0
9/29/2023 0:01,9/30/2023 0:01,9/29/2023 0:01,9/29/2023 23:59,0.06117,0.062,0.061,0.062,31564.647,50780,9/29/2023,31,29,9,0,0
9/30/2023 0:01,10/1/2023 0:01,9/30/2023 0:01,9/30/2023 23:59,0.06198,0.063,0.062,0.062,13029.723,26886,9/30/2023,28,28,7,0,0
10/1/2023 0:01,10/2/2023 0:01,10/1/2023 0:01,10/1/2023 23:59,0.06197,0.063,0.061,0.062,19142.784,41259,10/1/2023,27,26,6,0,0
