time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,fng_classification,fng,trend_date,bitcoin,ethereum,xrp,bitcoin_crash,bitcoin_trust
4/27/2023 0:01,4/28/2023 0:01,4/27/2023 0:01,4/27/2023 23:59,0.065661,0.066,0.065,0.065,59,Greed,4/27/2023,58,42,28,44,0
4/28/2023 0:01,4/29/2023 0:01,4/28/2023 0:01,4/28/2023 23:59,0.064763,0.065,0.064,0.065,64,Greed,4/28/2023,51,40,26,0,0
4/29/2023 0:01,4/30/2023 0:01,4/29/2023 0:01,4/29/2023 23:59,0.06451,0.065,0.064,0.065,64,Greed,4/29/2023,45,34,23,0,0
4/30/2023 0:01,5/1/2023 0:01,4/30/2023 0:01,5/1/2023 0:01,0.065268,0.065,0.064,0.064,60,Greed,4/30/2023,46,36,26,0,0
5/1/2023 0:01,5/2/2023 0:01,5/1/2023 0:01,5/1/2023 23:59,0.063978,0.065,0.064,0.065,63,Greed,5/1/2023,55,37,26,0,0
5/2/2023 0:01,5/3/2023 0:01,5/2/2023 0:01,5/2/2023 23:59,0.06523,0.065,0.065,0.065,55,Greed,5/2/2023,53,36,26,0,0
5/3/2023 0:01,5/4/2023 0:01,5/3/2023 0:01,5/3/2023 23:59,0.065228,0.066,0.065,0.066,64,Greed,5/3/2023,50,40,26,0,0
5/4/2023 0:01,5/5/2023 0:01,5/4/2023 0:01,5/4/2023 23:59,0.065631,0.066,0.065,0.065,64,Greed,5/4/2023,54,39,24,0,0
5/5/2023 0:01,5/6/2023 0:01,5/5/2023 0:01,5/5/2023 23:59,0.065084,0.068,0.065,0.068,61,Greed,5/5/2023,47,45,24,0,0
5/6/2023 0:01,5/7/2023 0:01,5/6/2023 0:01,5/6/2023 23:59,0.06757,0.068,0.065,0.066,60,Greed,5/6/2023,46,39,22,0,97
5/7/2023 0:01,5/8/2023 0:01,5/7/2023 0:01,5/7/2023 23:59,0.065726,0.066,0.066,0.066,64,Greed,5/7/2023,41,39,23,0,0
5/8/2023 0:01,5/9/2023 0:01,5/8/2023 0:01,5/8/2023 23:59,0.065796,0.067,0.065,0.067,60,Greed,5/8/2023,61,45,30,0,0
5/9/2023 0:01,5/10/2023 0:01,5/9/2023 0:01,5/9/2023 23:59,0.066779,0.067,0.067,0.067,51,Neutral,5/9/2023,53,35,26,0,0
5/10/2023 0:01,5/11/2023 0:01,5/10/2023 0:01,5/10/2023 23:59,0.066831,0.067,0.066,0.067,52,Neutral,5/10/2023,53,36,23,0,0
5/11/2023 0:01,5/12/2023 0:01,5/11/2023 0:01,5/11/2023 23:59,0.066705,0.067,0.066,0.067,52,Neutral,5/11/2023,52,32,21,0,0
5/12/2023 0:01,5/13/2023 0:01,5/12/2023 0:01,5/12/2023 23:59,0.066526,0.068,0.066,0.067,49,Neutral,5/12/2023,48,34,22,0,0
5/13/2023 0:01,5/14/2023 0:01,5/13/2023 0:01,5/13/2023 23:59,0.067458,0.068,0.067,0.067,48,Neutral,5/13/2023,43,29,20,0,0
5/14/2023 0:01,5/15/2023 0:01,5/14/2023 0:01,5/15/2023 0:01,0.067044,0.067,0.067,0.067,48,Neutral,5/14/2023,41,28,21,0,0
5/15/2023 0:01,5/16/2023 0:01,5/15/2023 0:01,5/15/2023 23:59,0.066849,0.067,0.067,0.067,50,Neutral,5/15/2023,45,33,23,0,44
5/16/2023 0:01,5/17/2023 0:01,5/16/2023 0:01,5/16/2023 23:59,0.066863,0.068,0.067,0.067,54,Neutral,5/16/2023,46,33,23,0,0
5/17/2023 0:01,5/18/2023 0:01,5/17/2023 0:01,5/17/2023 23:59,0.067471,0.068,0.066,0.066,50,Neutral,5/17/2023,47,33,36,0,0
5/18/2023 0:01,5/19/2023 0:01,5/18/2023 0:01,5/18/2023 23:59,0.066489,0.068,0.066,0.067,51,Neutral,5/18/2023,47,34,31,0,0
5/19/2023 0:01,5/20/2023 0:01,5/19/2023 0:01,5/19/2023 23:59,0.06714,0.068,0.067,0.067,48,Neutral,5/19/2023,42,32,27,0,0
5/20/2023 0:01,5/21/2023 0:01,5/20/2023 0:03,5/20/2023 23:59,0.06743,0.068,0.067,0.067,48,Neutral,5/20/2023,42,27,23,0,0
5/21/2023 0:01,5/22/2023 0:01,5/21/2023 0:01,5/21/2023 23:59,0.06713,0.067,0.067,0.067,52,Neutral,5/21/2023,41,25,23,0,0
5/22/2023 0:01,5/23/2023 0:01,5/22/2023 0:01,5/22/2023 23:59,0.06747,0.068,0.067,0.068,49,Neutral,5/22/2023,44,32,27,0,0
5/23/2023 0:01,5/24/2023 0:01,5/23/2023 0:01,5/23/2023 23:59,0.06769,0.068,0.067,0.068,50,Neutral,5/23/2023,46,33,25,0,0
5/24/2023 0:01,5/25/2023 0:01,5/24/2023 0:01,5/24/2023 23:59,0.06812,0.068,0.068,0.068,50,Neutral,5/24/2023,43,31,25,0,0
5/25/2023 0:01,5/26/2023 0:01,5/25/2023 0:01,5/25/2023 23:59,0.06836,0.069,0.068,0.068,51,Neutral,5/25/2023,47,32,26,0,0
5/26/2023 0:01,5/27/2023 0:01,5/26/2023 0:01,5/26/2023 23:59,0.06821,0.069,0.068,0.068,49,Neutral,5/26/2023,41,31,27,0,0
5/27/2023 0:01,5/28/2023 0:01,5/27/2023 0:01,5/27/2023 23:59,0.06844,0.069,0.068,0.068,48,Neutral,5/27/2023,38,27,24,0,0
5/28/2023 0:01,5/29/2023 0:01,5/28/2023 0:01,5/28/2023 23:59,0.06814,0.068,0.067,0.068,50,Neutral,5/28/2023,41,29,24,0,0
5/29/2023 0:01,5/30/2023 0:01,5/29/2023 0:01,5/29/2023 23:59,0.06801,0.068,0.068,0.068,52,Neutral,5/29/2023,45,35,29,0,0
5/30/2023 0:01,5/31/2023 0:01,5/30/2023 0:01,5/30/2023 23:59,0.06822,0.069,0.068,0.069,51,Neutral,5/30/2023,45,36,49,0,0
5/31/2023 0:01,6/1/2023 0:01,5/31/2023 0:01,5/31/2023 23:59,0.06861,0.069,0.068,0.069,51,Neutral,5/31/2023,44,31,45,0,0
6/1/2023 0:01,6/2/2023 0:01,6/1/2023 0:01,6/1/2023 23:59,0.06886,0.07,0.069,0.069,52,Neutral,6/1/2023,40,32,37,0,0
6/2/2023 0:01,6/3/2023 0:01,6/2/2023 0:01,6/2/2023 23:59,0.06942,0.07,0.069,0.07,50,Neutral,6/2/2023,43,33,38,0,0
6/3/2023 0:01,6/4/2023 0:01,6/3/2023 0:01,6/3/2023 23:59,0.07,0.07,0.07,0.07,53,Neutral,6/3/2023,37,29,33,0,0
6/4/2023 0:01,6/5/2023 0:01,6/4/2023 0:01,6/4/2023 23:59,0.06988,0.07,0.07,0.07,52,Neutral,6/4/2023,38,29,38,57,76
6/5/2023 0:01,6/6/2023 0:01,6/5/2023 0:01,6/5/2023 23:59,0.0697,0.071,0.069,0.07,53,Neutral,6/5/2023,50,33,45,47,0
6/6/2023 0:01,6/7/2023 0:01,6/6/2023 0:01,6/6/2023 23:59,0.07037,0.071,0.069,0.069,44,Fear,6/6/2023,60,36,41,56,46
6/7/2023 0:01,6/8/2023 0:01,6/7/2023 0:01,6/7/2023 23:59,0.06918,0.07,0.069,0.07,53,Neutral,6/7/2023,53,33,38,0,44
6/8/2023 0:01,6/8/2023 0:01,6/8/2023 0:01,6/8/2023 23:59,0.06988,0.07,0.07,0.07,50,Neutral,6/8/2023,53,30,38,0,47
6/9/2023 0:01,6/10/2023 0:01,6/9/2023 0:01,6/9/2023 23:59,0.06965,0.07,0.069,0.07,50,Neutral,6/9/2023,41,32,48,0,0
6/10/2023 0:01,6/11/2023 0:01,6/10/2023 0:01,6/10/2023 23:59,0.0695,0.07,0.067,0.068,49,Neutral,6/10/2023,45,36,47,0,0
6/11/2023 0:01,6/12/2023 0:01,6/11/2023 0:01,6/11/2023 23:59,0.06779,0.068,0.068,0.068,47,Neutral,6/11/2023,41,30,34,0,50
6/12/2023 0:01,6/13/2023 0:01,6/12/2023 0:01,6/12/2023 23:59,0.0676,0.068,0.067,0.067,47,Neutral,6/12/2023,44,35,45,63,0
6/13/2023 0:01,6/14/2023 0:01,6/13/2023 0:01,6/13/2023 23:58,0.06727,0.067,0.067,0.067,45,Fear,6/13/2023,40,33,68,0,0
6/14/2023 0:01,6/15/2023 0:01,6/14/2023 0:01,6/14/2023 23:59,0.06709,0.067,0.065,0.066,46,Fear,6/14/2023,42,36,54,0,48
6/15/2023 0:01,6/16/2023 0:01,6/15/2023 0:01,6/15/2023 23:59,0.0657,0.066,0.065,0.065,41,Fear,6/15/2023,49,36,41,0,0
6/16/2023 0:01,6/17/2023 0:01,6/16/2023 0:01,6/16/2023 23:59,0.06513,0.066,0.064,0.065,47,Neutral,6/16/2023,44,32,40,0,80
6/17/2023 0:01,6/18/2023 0:01,6/17/2023 0:01,6/17/2023 23:58,0.06522,0.066,0.065,0.065,47,Neutral,6/17/2023,39,30,31,0,72
6/18/2023 0:01,6/19/2023 0:01,6/18/2023 0:01,6/18/2023 23:59,0.06516,0.066,0.065,0.065,49,Neutral,6/18/2023,40,27,30,0,0
6/19/2023 0:01,6/20/2023 0:01,6/19/2023 0:01,6/19/2023 23:59,0.06533,0.065,0.064,0.065,47,Neutral,6/19/2023,43,29,35,0,0
6/20/2023 0:01,6/21/2023 0:01,6/20/2023 0:01,6/20/2023 23:59,0.06471,0.065,0.063,0.063,49,Neutral,6/20/2023,52,37,39,0,59
6/21/2023 0:01,6/22/2023 0:01,6/21/2023 0:01,6/21/2023 23:59,0.06329,0.063,0.062,0.063,59,Greed,6/21/2023,76,46,45,0,100
6/22/2023 0:01,6/23/2023 0:01,6/22/2023 0:01,6/22/2023 23:59,0.063,0.064,0.062,0.063,65,Greed,6/22/2023,66,43,41,0,74
6/23/2023 0:01,6/24/2023 0:01,6/23/2023 0:01,6/23/2023 23:59,0.06264,0.063,0.061,0.062,65,Greed,6/23/2023,66,48,42,0,81
6/24/2023 0:01,6/25/2023 0:01,6/24/2023 0:01,6/24/2023 23:59,0.06168,0.062,0.061,0.061,62,Greed,6/24/2023,49,37,29,0,52
6/25/2023 0:01,6/26/2023 0:01,6/25/2023 0:01,6/25/2023 23:59,0.06141,0.063,0.061,0.062,64,Greed,6/25/2023,48,34,29,0,0
6/26/2023 0:01,6/27/2023 0:01,6/26/2023 0:01,6/26/2023 23:59,0.06233,0.062,0.061,0.061,55,Greed,6/26/2023,55,36,32,0,0
6/27/2023 0:01,6/28/2023 0:01,6/27/2023 0:01,6/27/2023 23:59,0.06142,0.062,0.061,0.062,59,Greed,6/27/2023,54,39,30,0,54
6/28/2023 0:01,6/29/2023 0:01,6/28/2023 0:01,6/28/2023 23:59,0.06157,0.062,0.061,0.061,62,Greed,6/28/2023,51,32,31,0,57
6/29/2023 0:01,6/30/2023 0:01,6/29/2023 0:01,6/29/2023 23:59,0.06078,0.061,0.061,0.061,54,Neutral,6/29/2023,51,34,30,0,0
6/30/2023 0:01,7/1/2023 0:01,6/30/2023 0:01,6/30/2023 23:59,0.06085,0.064,0.061,0.063,56,Greed,6/30/2023,59,43,31,0,0
7/1/2023 0:01,7/2/2023 0:01,7/1/2023 0:01,7/1/2023 23:59,0.06345,0.064,0.063,0.063,59,Greed,7/1/2023,37,37,5,0,0
7/2/2023 0:01,7/3/2023 0:01,7/2/2023 0:01,7/2/2023 23:59,0.06293,0.064,0.063,0.063,63,Greed,7/2/2023,36,37,5,0,0
7/3/2023 0:01,7/4/2023 0:01,7/3/2023 0:01,7/3/2023 23:59,0.06329,0.064,0.063,0.063,62,Greed,7/3/2023,40,46,6,0,0
7/4/2023 0:01,7/5/2023 0:01,7/4/2023 0:01,7/4/2023 23:59,0.06277,0.063,0.062,0.063,64,Greed,7/4/2023,41,42,5,0,0
7/5/2023 0:01,7/6/2023 0:01,7/5/2023 0:01,7/5/2023 23:59,0.06292,0.063,0.062,0.063,61,Greed,7/5/2023,41,41,6,0,0
7/6/2023 0:01,7/7/2023 0:01,7/6/2023 0:01,7/6/2023 23:59,0.06263,0.063,0.062,0.062,56,Greed,7/6/2023,43,40,6,0,0
7/7/2023 0:01,7/8/2023 0:01,7/7/2023 0:01,7/7/2023 23:59,0.06177,0.062,0.061,0.062,55,Greed,7/7/2023,41,41,6,0,0
7/8/2023 0:01,7/9/2023 0:01,7/8/2023 0:01,7/8/2023 23:59,0.06166,0.062,0.061,0.062,58,Greed,7/8/2023,35,33,5,0,0
7/9/2023 0:01,7/10/2023 0:01,7/9/2023 0:01,7/9/2023 23:59,0.06158,0.062,0.061,0.062,55,Greed,7/9/2023,34,32,5,0,0
7/10/2023 0:01,7/11/2023 0:01,7/10/2023 0:01,7/10/2023 23:59,0.06176,0.062,0.061,0.062,56,Greed,7/10/2023,40,35,6,0,0
7/11/2023 0:01,7/12/2023 0:01,7/11/2023 0:01,7/11/2023 23:59,0.06183,0.062,0.061,0.061,57,Greed,7/11/2023,40,38,5,0,0
7/12/2023 0:01,7/13/2023 0:01,7/12/2023 0:01,7/12/2023 23:59,0.06134,0.062,0.061,0.062,64,Greed,7/12/2023,41,38,5,0,0
7/13/2023 0:01,7/14/2023 0:01,7/13/2023 0:01,7/13/2023 23:59,0.06161,0.064,0.061,0.064,57,Greed,7/13/2023,54,57,100,0,0
7/14/2023 0:01,7/15/2023 0:01,7/14/2023 0:01,7/14/2023 23:59,0.06372,0.064,0.063,0.064,60,Greed,7/14/2023,58,61,81,0,0
7/15/2023 0:01,7/16/2023 0:01,7/15/2023 0:01,7/15/2023 23:59,0.06393,0.064,0.064,0.064,56,Greed,7/15/2023,38,40,29,0,0
7/16/2023 0:01,7/17/2023 0:01,7/16/2023 0:01,7/16/2023 23:59,0.06376,0.064,0.064,0.064,57,Greed,7/16/2023,37,36,25,0,0
7/17/2023 0:01,7/18/2023 0:01,7/17/2023 0:01,7/17/2023 23:59,0.06359,0.064,0.063,0.063,54,Neutral,7/17/2023,40,42,23,0,0
7/18/2023 0:01,7/19/2023 0:01,7/18/2023 0:01,7/18/2023 23:59,0.06341,0.064,0.063,0.064,56,Greed,7/18/2023,39,39,22,0,0
7/19/2023 0:01,7/20/2023 0:01,7/19/2023 0:01,7/19/2023 23:59,0.06354,0.064,0.063,0.063,50,Neutral,7/19/2023,38,44,31,0,0
7/20/2023 0:01,7/21/2023 0:01,7/20/2023 0:01,7/20/2023 23:59,0.06314,0.064,0.063,0.063,56,Greed,7/20/2023,37,38,27,0,31
7/21/2023 0:01,7/22/2023 0:01,7/21/2023 0:01,7/21/2023 23:59,0.06346,0.064,0.063,0.063,50,Neutral,7/21/2023,36,36,20,40,0
7/22/2023 0:01,7/23/2023 0:01,7/22/2023 0:01,7/22/2023 23:59,0.06325,0.063,0.062,0.063,52,Neutral,7/22/2023,33,34,14,0,0
7/23/2023 0:01,7/24/2023 0:01,7/23/2023 0:01,7/23/2023 23:59,0.06264,0.063,0.063,0.063,54,Neutral,7/23/2023,34,32,14,0,0
7/24/2023 0:01,7/25/2023 0:01,7/24/2023 0:01,7/24/2023 23:59,0.06279,0.064,0.063,0.063,55,Greed,7/24/2023,37,36,15,0,0
7/25/2023 0:01,7/26/2023 0:01,7/25/2023 0:01,7/25/2023 23:59,0.0634,0.064,0.063,0.064,50,Neutral,7/25/2023,41,38,14,0,0
7/26/2023 0:01,7/27/2023 0:01,7/26/2023 0:01,7/26/2023 23:59,0.06354,0.064,0.063,0.064,51,Neutral,7/26/2023,37,35,13,0,0
7/27/2023 0:01,7/28/2023 0:01,7/27/2023 0:01,7/27/2023 23:59,0.06377,0.064,0.064,0.064,51,Neutral,7/27/2023,37,36,12,0,0
7/28/2023 0:01,7/29/2023 0:01,7/28/2023 0:01,7/28/2023 23:59,0.0637,0.064,0.064,0.064,52,Neutral,7/28/2023,38,36,10,0,0
7/29/2023 0:01,7/30/2023 0:01,7/29/2023 0:01,7/29/2023 23:59,0.06394,0.064,0.064,0.064,52,Neutral,7/29/2023,33,30,9,0,0
7/30/2023 0:01,7/31/2023 0:01,7/30/2023 0:01,7/30/2023 23:59,0.06408,0.064,0.064,0.064,52,Neutral,7/30/2023,30,28,9,0,0
7/31/2023 0:01,8/1/2023 0:01,7/31/2023 0:01,7/31/2023 23:59,0.06358,0.064,0.063,0.063,50,Neutral,7/31/2023,34,34,12,0,0
8/1/2023 0:01,8/2/2023 0:01,8/1/2023 0:01,8/1/2023 23:59,0.06349,0.064,0.063,0.063,53,Neutral,8/1/2023,36,34,13,0,0
8/2/2023 0:01,8/3/2023 0:01,8/2/2023 0:01,8/2/2023 23:59,0.06307,0.063,0.063,0.063,53,Neutral,8/2/2023,36,33,12,0,29
8/3/2023 0:01,8/4/2023 0:01,8/3/2023 0:01,8/3/2023 23:59,0.06305,0.063,0.063,0.063,52,Neutral,8/3/2023,39,33,12,0,0
8/4/2023 0:01,8/5/2023 0:01,8/4/2023 0:01,8/4/2023 23:59,0.06289,0.063,0.063,0.063,54,Neutral,8/4/2023,37,32,10,0,0
8/5/2023 0:01,8/6/2023 0:01,8/5/2023 0:01,8/5/2023 23:59,0.06287,0.063,0.063,0.063,50,Neutral,8/5/2023,32,28,9,0,0
8/6/2023 0:01,8/7/2023 0:01,8/6/2023 0:01,8/6/2023 23:58,0.06319,0.063,0.063,0.063,49,Neutral,8/6/2023,33,28,8,0,0
8/7/2023 0:01,8/8/2023 0:01,8/7/2023 0:01,8/7/2023 23:59,0.06292,0.063,0.062,0.063,49,Neutral,8/7/2023,34,33,9,0,0
8/8/2023 0:01,8/9/2023 0:01,8/8/2023 0:01,8/8/2023 23:59,0.06262,0.063,0.062,0.062,54,Neutral,8/8/2023,37,36,9,0,0
8/9/2023 0:01,8/10/2023 0:01,8/9/2023 0:01,8/9/2023 23:59,0.06234,0.063,0.062,0.063,50,Neutral,8/9/2023,36,34,10,0,49
8/10/2023 0:01,8/11/2023 0:01,8/10/2023 0:01,8/10/2023 23:59,0.06272,0.063,0.063,0.063,53,Neutral,8/10/2023,32,29,9,0,34
8/11/2023 0:01,8/12/2023 0:01,8/11/2023 0:01,8/11/2023 23:59,0.06289,0.063,0.063,0.063,51,Neutral,8/11/2023,33,28,10,0,28
8/12/2023 0:01,8/13/2023 0:01,8/12/2023 0:01,8/12/2023 23:59,0.06283,0.063,0.063,0.063,54,Neutral,8/12/2023,34,26,9,0,0
8/13/2023 0:01,8/14/2023 0:01,8/13/2023 0:01,8/13/2023 23:59,0.06284,0.063,0.063,0.063,54,Neutral,8/13/2023,31,29,8,0,0
8/14/2023 0:01,8/15/2023 0:01,8/14/2023 0:01,8/14/2023 23:59,0.06281,0.063,0.062,0.063,50,Neutral,8/14/2023,30,29,9,0,0
8/15/2023 0:01,8/16/2023 0:01,8/15/2023 0:01,8/15/2023 23:59,0.06271,0.063,0.062,0.063,53,Neutral,8/15/2023,36,30,9,0,0
8/16/2023 0:01,8/17/2023 0:01,8/16/2023 0:01,8/16/2023 23:59,0.06263,0.063,0.062,0.063,52,Neutral,8/16/2023,34,34,9,0,0
8/17/2023 0:01,8/18/2023 0:01,8/17/2023 0:01,8/17/2023 23:59,0.06292,0.064,0.061,0.063,50,Neutral,8/17/2023,45,44,10,57,0
8/18/2023 0:01,8/19/2023 0:01,8/18/2023 0:01,8/18/2023 23:59,0.06315,0.064,0.063,0.064,37,Fear,8/18/2023,66,47,12,90,34
8/19/2023 0:01,8/20/2023 0:01,8/19/2023 0:01,8/19/2023 23:59,0.06377,0.065,0.064,0.064,39,Fear,8/19/2023,41,34,8,45,0
8/20/2023 0:01,8/21/2023 0:01,8/20/2023 0:01,8/20/2023 23:59,0.06397,0.064,0.064,0.064,37,Fear,8/20/2023,39,29,7,0,0
8/21/2023 0:01,8/22/2023 0:01,8/21/2023 0:01,8/21/2023 23:59,0.06433,0.064,0.064,0.064,38,Fear,8/21/2023,42,35,8,0,0
8/22/2023 0:01,8/23/2023 0:01,8/22/2023 0:01,8/22/2023 23:59,0.06383,0.064,0.062,0.063,37,Fear,8/22/2023,44,34,8,100,0
8/23/2023 0:01,8/24/2023 0:01,8/23/2023 0:01,8/23/2023 23:58,0.06275,0.064,0.063,0.064,37,Fear,8/23/2023,39,36,8,34,0
8/24/2023 0:01,8/25/2023 0:01,8/24/2023 0:01,8/24/2023 23:59,0.06354,0.064,0.063,0.063,41,Fear,8/24/2023,37,28,7,0,0
8/25/2023 0:01,8/26/2023 0:01,8/25/2023 0:01,8/25/2023 23:59,0.06344,0.064,0.063,0.063,39,Fear,8/25/2023,34,31,6,0,0
8/26/2023 0:01,8/27/2023 0:01,8/26/2023 0:01,8/26/2023 23:59,0.06346,0.064,0.063,0.063,38,Fear,8/26/2023,31,25,6,0,0
8/27/2023 0:01,8/28/2023 0:01,8/27/2023 0:01,8/27/2023 23:59,0.06329,0.064,0.063,0.064,38,Fear,8/27/2023,32,26,6,0,0
8/28/2023 0:01,8/29/2023 0:01,8/28/2023 0:01,8/28/2023 23:59,0.06353,0.064,0.063,0.063,39,Fear,8/28/2023,34,26,6,0,0
8/29/2023 0:01,8/30/2023 0:01,8/29/2023 0:01,8/29/2023 23:59,0.0633,0.064,0.062,0.062,39,Fear,8/29/2023,48,36,8,0,0
8/30/2023 0:01,8/31/2023 0:01,8/30/2023 0:01,8/30/2023 23:59,0.06238,0.063,0.062,0.062,49,Neutral,8/30/2023,39,33,8,0,79
8/31/2023 0:01,9/1/2023 0:01,8/31/2023 0:01,8/31/2023 23:59,0.06246,0.064,0.062,0.063,52,Neutral,8/31/2023,34,31,6,0,51
9/1/2023 0:01,9/2/2023 0:01,9/1/2023 0:01,9/1/2023 23:59,0.06346,0.064,0.063,0.063,40,Fear,9/1/2023,34,29,6,0,0
9/2/2023 0:01,9/3/2023 0:01,9/2/2023 0:01,9/2/2023 23:59,0.06313,0.063,0.063,0.063,39,Fear,9/2/2023,32,24,5,0,41
9/3/2023 0:01,9/4/2023 0:01,9/3/2023 0:01,9/3/2023 23:59,0.06328,0.063,0.063,0.063,40,Fear,9/3/2023,33,25,5,0,0
9/4/2023 0:01,9/5/2023 0:01,9/4/2023 0:01,9/4/2023 23:59,0.06298,0.063,0.063,0.063,40,Fear,9/4/2023,32,27,5,0,0
9/5/2023 0:01,9/6/2023 0:01,9/5/2023 0:01,9/5/2023 23:59,0.06314,0.064,0.063,0.063,40,Fear,9/5/2023,34,29,6,0,0
9/6/2023 0:01,9/7/2023 0:01,9/6/2023 0:01,9/6/2023 23:59,0.06337,0.064,0.063,0.063,42,Fear,9/6/2023,33,29,6,0,28
9/7/2023 0:01,9/8/2023 0:01,9/7/2023 0:01,9/7/2023 23:59,0.06338,0.064,0.063,0.063,41,Fear,9/7/2023,34,30,6,0,35
9/8/2023 0:01,9/9/2023 0:01,9/8/2023 0:01,9/8/2023 23:59,0.06278,0.063,0.063,0.063,46,Fear,9/8/2023,34,25,6,0,0
9/9/2023 0:01,9/10/2023 0:01,9/9/2023 0:01,9/9/2023 23:59,0.06315,0.063,0.063,0.063,41,Fear,9/9/2023,31,20,5,0,0
9/10/2023 0:01,9/11/2023 0:01,9/10/2023 0:01,9/10/2023 23:59,0.06313,0.063,0.062,0.063,40,Fear,9/10/2023,28,22,5,0,0
9/11/2023 0:01,9/12/2023 0:01,9/11/2023 0:01,9/11/2023 23:59,0.0626,0.063,0.061,0.062,40,Fear,9/11/2023,34,32,6,0,0
9/12/2023 0:01,9/13/2023 0:01,9/12/2023 0:01,9/12/2023 23:59,0.06167,0.062,0.061,0.062,30,Fear,9/12/2023,35,30,6,0,0
9/13/2023 0:01,9/14/2023 0:01,9/13/2023 0:01,9/13/2023 23:59,0.06165,0.062,0.061,0.061,41,Fear,9/13/2023,34,29,6,0,0
9/14/2023 0:01,9/15/2023 0:01,9/14/2023 0:01,9/14/2023 23:59,0.06131,0.062,0.061,0.061,45,Fear,9/14/2023,31,28,5,0,29
9/15/2023 0:01,9/16/2023 0:01,9/15/2023 0:01,9/15/2023 23:59,0.06132,0.062,0.061,0.062,45,Fear,9/15/2023,31,25,6,0,0
9/16/2023 0:01,9/17/2023 0:01,9/16/2023 0:01,9/16/2023 23:59,0.0617,0.062,0.062,0.062,43,Fear,9/16/2023,29,25,5,44,0
9/17/2023 0:01,9/18/2023 0:01,9/17/2023 0:01,9/17/2023 23:59,0.06155,0.062,0.061,0.061,46,Fear,9/17/2023,26,21,5,0,0
9/18/2023 0:01,9/19/2023 0:01,9/18/2023 0:01,9/18/2023 23:59,0.06116,0.061,0.061,0.061,46,Fear,9/18/2023,30,27,5,0,0
9/19/2023 0:01,9/20/2023 0:01,9/19/2023 0:01,9/19/2023 23:59,0.06116,0.061,0.06,0.06,46,Fear,9/19/2023,34,28,7,0,29
9/20/2023 0:01,9/21/2023 0:01,9/20/2023 0:01,9/20/2023 23:59,0.06039,0.061,0.06,0.06,47,Neutral,9/20/2023,31,28,7,0,0
9/21/2023 0:01,9/22/2023 0:01,9/21/2023 0:01,9/21/2023 23:59,0.05982,0.06,0.059,0.06,47,Neutral,9/21/2023,31,26,7,0,0
9/22/2023 0:01,9/23/2023 0:01,9/22/2023 0:01,9/22/2023 23:59,0.05962,0.06,0.06,0.06,43,Fear,9/22/2023,31,28,6,0,0
9/23/2023 0:01,9/24/2023 0:01,9/23/2023 0:01,9/23/2023 23:59,0.05994,0.06,0.06,0.06,47,Neutral,9/23/2023,27,25,5,0,0
9/24/2023 0:01,9/25/2023 0:01,9/24/2023 0:01,9/24/2023 23:59,0.05997,0.06,0.06,0.06,44,Fear,9/24/2023,27,22,4,0,0
9/25/2023 0:01,9/26/2023 0:01,9/25/2023 0:01,9/25/2023 23:59,0.06023,0.061,0.06,0.06,47,Neutral,9/25/2023,28,26,6,0,0
9/26/2023 0:01,9/27/2023 0:01,9/26/2023 0:01,9/26/2023 23:59,0.0604,0.061,0.06,0.061,46,Fear,9/26/2023,29,28,6,0,0
9/27/2023 0:01,9/28/2023 0:01,9/27/2023 0:01,9/27/2023 23:59,0.06079,0.061,0.061,0.061,44,Fear,9/27/2023,31,26,6,0,0
9/28/2023 0:01,9/29/2023 0:01,9/28/2023 0:01,9/28/2023 23:59,0.06062,0.062,0.061,0.061,46,Fear,9/28/2023,30,28,6,0,0
9/29/2023 0:01,9/30/2023 0:01,9/29/2023 0:01,9/29/2023 23:59,0.06117,0.062,0.061,0.062,48,Neutral,9/29/2023,31,29,9,0,0
9/30/2023 0:01,10/1/2023 0:01,9/30/2023 0:01,9/30/2023 23:59,0.06198,0.063,0.062,0.062,47,Neutral,9/30/2023,28,28,7,0,0
10/1/2023 0:01,10/2/2023 0:01,10/1/2023 0:01,10/1/2023 23:59,0.06197,0.063,0.061,0.062,48,Neutral,10/1/2023,27,26,6,0,0
10/2/2023 0:01,10/3/2023 0:01,10/2/2023 0:01,10/2/2023 23:59,0.06195,0.062,0.059,0.06,50,Neutral,10/2/2023,36,38,6,0,0
10/3/2023 0:01,10/4/2023 0:01,10/3/2023 0:01,10/3/2023 23:59,0.06045,0.061,0.06,0.06,50,Neutral,10/3/2023,31,29,6,0,0
10/4/2023 0:01,10/5/2023 0:01,10/4/2023 0:01,10/4/2023 23:59,0.0604,0.06,0.059,0.059,49,Neutral,10/4/2023,33,30,10,0,0
10/5/2023 0:01,10/6/2023 0:01,10/5/2023 0:01,10/5/2023 23:59,0.05927,0.06,0.059,0.059,48,Neutral,10/5/2023,31,27,8,0,0
10/6/2023 0:01,10/7/2023 0:01,10/6/2023 0:01,10/6/2023 23:59,0.05879,0.059,0.059,0.059,50,Neutral,10/6/2023,30,27,6,0,0
10/7/2023 0:01,10/8/2023 0:01,10/7/2023 0:01,10/7/2023 23:59,0.05889,0.059,0.058,0.058,49,Neutral,10/7/2023,30,25,5,0,38
